Date,thermD,MLD,SW,AirT,Prec(mm),relhum,Wdir,Wspeed(m/s),CC,Inflow,W,delT,Ice_d,day_from_iceoff
2013-03-20,-36.8,-36.8,41.15489197,-4.708333333333333,0.1,64.67680832106174,70.0,3.25,100.0,5.70942,0.025538489015101817,-0.15841364860534668,67,-72.0
2013-03-21,-36.8,-36.8,113.617897,-4.4625,0.6,61.42762957460712,60.0,3.083333333333333,21.0,5.4364,0.09746603254623706,-0.17662882804870605,67,-71.0
2013-03-22,-36.8,-36.8,122.5823822,-6.591666666666668,0.0,73.04745161725585,360.0,2.1666666666666665,8.666666666666666,5.17644,0.040164779150605706,-0.19618570804595947,67,-70.0
2013-03-23,-36.8,-36.8,139.0567627,-4.758333333333334,0.0,61.57648896227839,360.0,2.1666666666666665,37.66666666666666,4.92891,0.24119091913481078,-0.21703767776489258,67,-69.0
2013-03-24,-36.8,-36.8,139.9538422,-3.541666666666666,0.0,73.56425340065913,0.0,1.1666666666666667,37.66666666666666,4.69321,0.2878622989658227,-0.23649919033050537,67,-68.0
2013-03-25,-36.8,-36.8,157.3202057,-2.3750000000000004,0.0,65.60988958572199,0.0,1.0416666666666667,8.666666666666666,4.46878,0.5947382493952915,-0.2574878931045532,67,-67.0
2013-03-26,-36.8,-36.8,156.7391052,-1.1541666666666668,0.0,61.71872313668473,0.0,0.7916666666666666,25.33333333333333,4.25509,0.12802795478061174,-0.2682530879974365,67,-66.0
2013-03-27,-36.8,-36.8,146.8583679,0.2041666666666669,0.0,53.69759474952265,240.0,2.4166666666666665,4.333333333333333,4.05162,0.013982028575524361,-0.1831434965133667,67,-65.0
2013-03-28,-36.8,-36.8,159.7459412,-0.4916666666666667,0.0,54.502846271100815,240.0,1.625,21.0,4.03961,0.029334223703619815,-0.14764130115509033,67,-64.0
2013-03-29,-36.8,-36.8,134.818924,-1.9041666666666663,0.0,71.7888455869861,0.0,1.6666666666666667,75.33333333333333,3.77574,2.4148040008264986,-0.26715588569641113,67,-63.0
2013-03-30,-36.8,-36.8,151.4388123,-1.1666666666666667,0.0,66.0368699990857,360.0,2.625,42.0,3.56384,3.8597313180401294,-0.3629375696182251,67,-62.0
2013-03-31,-36.8,-9.41070675398103,181.8314667,-1.0333333333333334,0.0,55.08330325555016,310.0,1.2083333333333333,17.0,3.37952,0.29654461872020627,-1.0116833448410034,67,-61.0
2013-04-01,-36.8,-36.8,187.384491,-0.6958333333333334,0.0,60.59497500283324,360.0,1.4583333333333333,17.0,3.21176,0.7745210002876617,-0.481026291847229,67,-60.0
2013-04-02,-36.8,-18.199778023232845,190.4914856,0.1458333333333332,0.0,63.98398276824149,360.0,1.625,21.33333333333333,3.05544,2.4992978287927126,-1.3191282153129578,67,-59.0
2013-04-03,-36.8,-11.369956207114088,201.6951904,2.720833333333333,0.0,51.84907503362871,280.0,1.25,8.666666666666666,2.93828,0.4808142453848439,-1.659176915884018,67,-58.0
2013-04-04,-36.8,-8.237926169576749,194.9063263,3.241666666666667,0.0,47.07663134073298,120.0,1.25,8.666666666666666,4.41339,0.019640212982043156,-1.7173023372888565,67,-57.0
2013-04-05,-36.8,-2.2477575420783213,204.7612915,0.9916666666666668,0.0,56.66131494135518,360.0,2.5416666666666665,17.0,6.95885,0.0013033544364386084,-1.7617883682250977,67,-56.0
2013-04-06,-36.8,-14.591255971834395,196.5711365,0.5833333333333338,0.0,56.86057847726767,200.0,2.125,21.33333333333333,7.43803,0.09762374420378145,-1.408045470714569,67,-55.0
2013-04-07,-36.8,-13.694717617541022,200.7513733,-0.3499999999999999,0.0,90.21058090658912,360.0,1.7916666666666667,58.66666666666666,7.13281,0.11982872729179561,-1.442048728466034,67,-54.0
2013-04-08,-36.8,-1.0882389957233973,182.2307281,-1.4916666666666665,0.0,73.66991860705257,360.0,2.5,54.66666666666666,6.76105,0.0011968617804767362,-1.7706798929721117,67,-53.0
2013-04-09,-36.8,-11.08847155638422,211.755661,-0.4749999999999998,0.0,48.20608198490981,0.0,1.375,8.666666666666666,6.39981,0.01764201260072425,-1.4211412072181702,67,-52.0
2013-04-10,-36.8,-12.195598833134634,205.8509064,-0.0250000000000002,0.0,66.97168799142797,130.0,1.5416666666666667,62.66666666666666,6.07695,0.04066454403440602,-1.287755399942398,67,-51.0
2013-04-11,-36.8,-14.83264727454977,215.368454,2.1749999999999994,0.0,64.98725645940114,70.0,2.125,67.0,5.80906,0.04154511902430078,-1.2018176913261414,67,-50.0
2013-04-12,-36.8,-36.8,75.78703308,2.629166666666667,9.7,95.39461062188408,70.0,2.375,100.0,6.48376,0.00035586841375363407,-0.13427531719207764,67,-49.0
2013-04-13,-36.8,-36.8,56.91851807,1.6916666666666669,6.0,100.0,330.0,1.9583333333333333,100.0,20.8303,0.0008767986926357961,0.008169174194335938,67,-48.0
2013-04-14,-36.8,-36.8,223.7845917,4.7375,0.0,94.05719453386958,270.0,2.458333333333333,79.33333333333333,24.5041,0.00187663096317706,-0.013095855712890625,67,-47.0
2013-04-15,-36.8,-36.8,62.51329041,6.341666666666666,1.2,95.61051149099312,200.0,3.583333333333333,96.0,26.9809,0.0012602025711034661,-0.012093067169189453,67,-46.0
2013-04-16,-36.8,-36.8,160.4111176,6.016666666666667,2.6,100.0,220.0,1.875,83.33333333333333,33.1056,0.000321489539836362,-0.007789254188537598,67,-45.0
2013-04-17,-36.8,-36.8,206.0006409,9.141666666666667,0.9,65.21069940808782,240.0,4.416666666666667,25.33333333333333,40.5813,0.0028637245063417266,0.02970939874649048,67,-44.0
2013-04-18,-36.8,-36.8,62.80671692,8.441666666666668,14.4,82.16801744778589,190.0,4.208333333333333,96.0,51.1828,0.0,-0.001653909683227539,67,-43.0
2013-04-19,-36.8,-36.8,101.0208893,6.658333333333332,1.3,95.42896501289653,240.0,3.458333333333333,96.0,109.803,0.05448066368363982,-0.025611162185668945,67,-42.0
2013-04-20,-36.8,-36.8,249.5437775,6.0375000000000005,0.0,52.66058694077162,330.0,1.9583333333333333,25.0,90.2186,0.026699301206083076,-0.05220252275466919,67,-41.0
2013-04-21,-36.8,-36.8,243.5409546,7.479166666666665,0.0,51.29812307445732,200.0,2.5416666666666665,29.33333333333333,82.0353,0.020358993948976684,-0.0691293478012085,67,-40.0
2013-04-22,-36.8,-36.8,161.9610443,5.9125000000000005,2.5,65.02636833084703,190.0,3.25,87.66666666666667,81.6678,0.0514404248786935,-0.15474122762680054,67,-39.0
2013-04-23,-36.8,-36.8,150.3587646,7.2,2.2,83.5015738483752,240.0,3.7083333333333335,54.333333333333336,81.9536,0.0043950828030561865,-0.04613005369901657,67,-38.0
2013-04-24,-36.8,-36.8,219.5644836,7.8166666666666655,0.0,61.65801174809088,260.0,4.333333333333333,58.66666666666666,78.1567,0.0013174729100333229,0.004721194505691528,67,-37.0
2013-04-25,-36.8,-36.8,257.5957947,9.404166666666663,0.0,44.66908963792263,240.0,2.958333333333333,29.33333333333333,73.82,0.001977731450304338,0.004408553242683411,67,-36.0
2013-04-26,-36.8,-36.8,150.4792175,6.358333333333333,0.0,71.92111419597587,0.0,2.1666666666666665,71.0,70.0243,0.0004387776698567755,0.0028471574187278748,67,-35.0
2013-04-27,-36.8,-36.8,220.406723,6.283333333333332,0.0,60.45345186336861,0.0,1.5416666666666667,37.66666666666666,66.558,0.0,0.0018593668937683105,67,-34.0
2013-04-28,-36.8,-36.8,237.9913788,6.7125,0.0,70.1069005094778,190.0,3.333333333333333,58.66666666666666,63.323,0.0,0.0012251809239387512,67,-33.0
2013-04-29,-36.8,-36.8,199.4554138,7.654166666666665,0.1,69.44771876274217,190.0,3.8333333333333335,71.0,60.2718,0.0028352179317189005,0.000843394547700882,67,-32.0
2013-04-30,-36.8,-36.8,197.9080963,7.562500000000003,0.0,72.10832840307349,250.0,3.458333333333333,54.333333333333336,57.4045,0.001985083474013984,0.0005908946041017771,67,-31.0
2013-05-01,-36.8,-36.8,279.6999512,7.587500000000001,0.0,54.36524179188535,200.0,2.375,33.666666666666664,54.6458,0.0017941467525918612,0.0004087551205884665,67,-30.0
2013-05-02,-36.8,-36.8,286.1147766,8.108333333333333,0.0,43.106696867718114,250.0,3.5416666666666665,21.33333333333333,52.0266,0.00040654677412717445,0.0002478009555488825,67,-29.0
2013-05-03,-36.8,-36.8,256.4008789,8.32857142857143,0.0,42.9460383800801,240.0,2.4,37.66666666666666,49.536,0.0010577989915428446,0.0001451482530683279,67,-28.0
2013-05-04,-36.8,-36.8,200.5844421,12.0625,0.0,43.457070298208585,200.0,3.375,75.33333333333333,47.1661,0.0001798049264185323,0.0001516183838248253,67,-27.0
2013-05-05,-36.8,-36.8,286.2605286,11.883333333333333,0.0,45.4288941466904,240.0,3.5416666666666665,13.0,44.9101,0.0002465014705356115,0.0001589665189385414,67,-26.0
2013-05-06,-36.8,-36.8,289.5113831,13.166666666666664,0.0,59.13924959767628,230.0,3.083333333333333,25.0,42.7623,0.0009961224840800396,0.008240137249231339,67,-25.0
2013-05-07,-1.1086,-36.8,281.3453064,16.095833333333335,0.0,49.75398274516499,250.0,3.0,33.666666666666664,40.7173,0.00024774984466844675,-0.003111309837549925,67,-24.0
2013-05-08,-1.2326,-36.8,199.4037933,14.91666666666667,1.8,52.858950107275405,130.0,2.1666666666666665,62.66666666666666,38.7702,0.0012824977827243973,-0.0014093518257141113,67,-23.0
2013-05-09,-1.2915,-36.8,227.4562378,14.250000000000002,0.1,93.60860064274344,230.0,1.5833333333333333,87.66666666666667,37.3676,0.0008095529101875789,0.006102025508880615,67,-22.0
2013-05-10,-1.2383,-36.8,231.711731,15.391666666666664,1.0,65.58980765614892,260.0,2.125,58.66666666666666,35.4417,0.00034724524562557347,0.0038626939058303833,67,-21.0
2013-05-11,-1.6608,-36.8,283.0424805,12.35,0.0,68.28629684527452,240.0,2.2916666666666665,29.666666666666668,33.9158,0.0005175704325916345,0.0025284886360168457,67,-20.0
2013-05-12,-2.5904,-36.8,233.0503693,12.6625,2.9,78.54748815981579,190.0,2.0,75.33333333333333,32.1665,0.0014960272402752043,0.0016724392771720886,67,-19.0
2013-05-13,-3.0845,-36.8,280.9882202,12.395833333333334,0.0,65.98604156138018,0.0,1.8333333333333333,58.66666666666666,31.2998,0.0,0.0011096317321062088,67,-18.0
2013-05-14,-3.7491,-36.8,131.4583588,9.133333333333336,1.7,85.25687316089954,210.0,2.25,79.33333333333333,29.5133,0.0001723486303751622,0.0007721823640167713,67,-17.0
2013-05-15,-4.8741,-36.8,312.6430054,10.312500000000002,0.0,59.87972860249471,190.0,2.25,12.666666666666666,28.3998,0.0007732288554624248,0.0005386326229199767,67,-16.0
2013-05-16,-4.9553,-36.8,305.8583679,13.958333333333334,0.0,47.27765238667864,120.0,2.833333333333333,38.0,26.8298,0.009872033290935582,0.08279658854007721,67,-15.0
2013-05-17,-5.5709,-36.8,263.9348145,17.154166666666665,0.0,57.67526154399785,60.0,2.5416666666666665,33.666666666666664,25.4529,0.0009145968450379693,0.0076045989990234375,67,-14.0
2013-05-18,-5.5791,-36.8,285.4034424,16.925,0.0,80.10068060612934,70.0,2.2916666666666665,96.0,24.1941,0.00029107010872632643,0.0034209489822387695,67,-13.0
2013-05-19,-5.2507,-36.8,195.0962677,16.308333333333334,2.7,84.09545594331391,360.0,2.208333333333333,88.0,23.0187,0.002756888287266142,0.04623985290527344,67,-12.0
2013-05-20,-4.8112,-36.8,209.0791168,17.358333333333338,0.0,73.44370551913781,360.0,1.5416666666666667,71.0,22.5868,0.00022271490639059482,0.012424111366271973,67,-11.0
2013-05-21,-3.2031,-36.8,82.42736816,14.570833333333333,0.5,99.22272299250476,70.0,2.1666666666666665,100.0,21.257,0.0012498578040290094,-0.0030739307403564453,67,-10.0
2013-05-22,-4.1426,-36.8,111.5854797,12.3125,0.3,99.2089652377816,120.0,1.625,71.0,20.2551,0.00920367053063009,-0.03664827346801758,67,-9.0
2013-05-23,-4.5676,-36.8,188.6161499,13.175,0.0,85.47220825648498,120.0,1.875,87.66666666666667,19.2671,0.0018911551699987731,-0.015448510646820068,67,-8.0
2013-05-24,-4.6155,-36.8,189.2296143,13.745833333333335,0.0,78.40213080532774,360.0,1.1666666666666667,75.33333333333333,18.2764,0.0,-0.0023078620433807373,67,-7.0
2013-05-25,-4.6751,-36.8,297.9069519,14.370833333333335,0.0,65.40457699542578,360.0,3.0416666666666665,33.666666666666664,17.3717,0.004778885966452813,-0.016732630785554647,67,-6.0
2013-05-26,-6.044,-36.8,209.5513611,14.533333333333331,1.7,73.39015354961144,360.0,2.625,71.0,16.5274,0.0024740413463682194,-0.007436901330947876,67,-5.0
2013-05-27,-6.5707,-36.8,273.7936401,14.362500000000004,0.0,73.27775326278318,70.0,2.083333333333333,75.33333333333333,16.1573,0.0009547006074249076,0.005425110459327698,67,-4.0
2013-05-28,-6.3741,-36.8,294.8785706,17.374999999999996,0.0,59.0079045021197,360.0,2.5416666666666665,21.0,15.2271,0.0032684230132482696,0.003474682569503784,67,-3.0
2013-05-29,-6.5475,-36.8,56.24573898,16.729166666666668,0.0,72.53138621580209,70.0,1.9166666666666667,100.0,14.429,0.0006350145860571762,0.0022590048611164093,67,-2.0
2013-05-30,-6.6226,-36.8,190.7000732,18.14583333333333,0.0,72.62811389026027,360.0,1.7083333333333333,37.66666666666666,13.7081,0.0,0.0014776568859815598,67,-1.0
2013-05-31,-6.6531,-36.8,245.9044952,17.6375,0.0,68.82084861215816,0.0,1.125,46.0,13.0388,0.00039567212979571797,0.00102141872048378,67,0.0
2013-06-01,-6.6432,-36.8,195.3137207,16.954166666666666,4.6,81.9479268759441,0.0,1.25,83.33333333333333,12.4092,0.0015494236465547293,0.015258826315402985,67,1.0
2013-06-02,-6.5678,-36.8,245.2160797,17.995833333333334,0.1,91.4347809227873,360.0,1.0833333333333333,37.66666666666666,12.9957,0.002357142809850396,-0.0021777451038360596,67,2.0
2013-06-03,-6.4165,-36.8,221.5690613,15.012500000000005,0.0,89.551881830962,360.0,1.5833333333333333,71.33333333333333,11.9639,0.0004397743639349653,0.00035087764263153076,67,3.0
2013-06-04,-3.5686,-36.8,231.635376,10.6,0.0,75.61712992216566,360.0,2.375,79.33333333333333,11.1897,0.001591847258204909,-0.009759036300238222,67,4.0
2013-06-05,-4.5999,-36.8,332.2963867,14.249999999999998,0.0,61.938472523959895,270.0,1.25,62.66666666666666,10.565,0.0003402918720672072,0.005026578903198242,67,5.0
2013-06-06,-4.7153,-36.8,278.9610291,16.508333333333333,0.0,59.98555076615742,360.0,1.0416666666666667,38.0,10.02,0.0008054332761311542,0.0065545737743377686,67,6.0
2013-06-07,-4.8999,-36.8,318.6422119,18.525,0.0,50.0296848723385,240.0,2.458333333333333,13.0,9.52325,0.000732226404070852,0.004218801856040955,67,7.0
2013-06-08,-2.1762,-36.8,263.7512512,15.7125,0.0,69.45178602227415,240.0,1.375,37.66666666666666,9.06004,0.0008514295936162007,0.002736523747444153,67,8.0
2013-06-09,-2.405,-36.8,228.7348785,12.2,13.9,93.61208579631482,360.0,1.375,71.0,8.62334,0.0004056238774237184,0.0017823576927185059,67,9.0
2013-06-10,-2.752,-36.8,238.615921,12.729166666666664,2.8,84.71537472144115,360.0,1.4583333333333333,83.33333333333333,12.3485,0.0002295377895684194,0.0011693928390741348,67,10.0
2013-06-11,-3.1943,-36.8,276.9848328,14.495833333333335,0.0,69.19031351646636,190.0,1.4166666666666667,19.0,10.862,0.0005047560430459981,0.0008009115699678659,67,11.0
2013-06-12,-3.6472,-36.8,290.6217041,17.316666666666666,0.0,63.29560649499841,240.0,1.9583333333333333,46.333333333333336,9.37472,0.0,0.000584207009524107,67,12.0
2013-06-13,-3.6639,-36.8,47.6126709,14.991666666666667,15.9,98.87966129223156,0.0,1.9583333333333333,83.66666666666667,8.49734,0.0006793733790400417,0.00045796018093824387,67,13.0
2013-06-14,-5.3378,-36.8,152.7715149,15.083333333333334,2.2,91.14983854113224,220.0,3.0416666666666665,71.0,12.982,0.0,0.00033129099756479263,67,14.0
2013-06-15,-6.4975,-36.8,310.8987427,15.816666666666665,4.2,62.02233321822658,240.0,2.833333333333333,50.333333333333336,10.8276,0.0010156085359370919,0.000204465351998806,67,15.0
2013-06-16,-6.618,-36.8,220.0072784,14.095833333333331,0.4,68.8182928134586,240.0,2.6666666666666665,66.66666666666667,10.2871,0.0018661691100348538,0.00011225510388612747,67,16.0
2013-06-17,-6.6512,-36.8,281.7375183,15.320833333333333,6.4,70.74230878234215,240.0,1.875,58.66666666666666,8.98067,0.00035801505435895543,4.6562403440475464e-05,67,17.0
2013-06-18,-6.698,-36.8,248.1729126,14.71666666666667,1.6,74.68049280695485,0.0,1.2916666666666667,33.333333333333336,9.91033,0.013774163433646005,-0.03808528184890747,67,18.0
2013-06-19,-6.7928,-36.8,280.1758423,16.59166666666667,1.4,64.97400909370069,180.0,2.2916666666666665,42.0,8.95776,0.004360942156981638,-0.11426802538335323,67,19.0
2013-06-20,-6.8044,-36.8,254.7628632,18.1125,0.0,81.89550207841798,270.0,1.7083333333333333,37.66666666666666,8.34453,0.004014688588161698,-0.022963277995586395,67,20.0
2013-06-21,-6.6364,-36.8,282.3840332,18.758333333333333,0.0,77.2254062893323,110.0,2.2916666666666665,54.333333333333336,7.58027,0.008164831616883746,0.07765933871269226,67,21.0
2013-06-22,-5.6828,-36.8,229.0133972,18.070833333333333,0.0,87.17369399288152,220.0,2.625,62.66666666666666,7.05587,0.00181335935971331,0.029803723096847534,67,22.0
2013-06-23,-6.4636,-36.8,242.7756348,19.191666666666663,0.0,70.77830658176279,190.0,2.958333333333333,62.66666666666666,6.64668,0.0015590313101160453,0.02453136444091797,67,23.0
2013-06-24,-6.6018,-36.8,281.1630554,19.637500000000003,0.0,63.22381572756187,220.0,1.2916666666666667,58.66666666666666,6.29701,0.0003236387766162681,0.002084493637084961,67,24.0
2013-06-25,-6.6261,-36.8,308.501709,19.554166666666667,3.7,60.15910348531804,0.0,0.9583333333333334,54.333333333333336,5.98178,0.0,-0.001463174819946289,67,25.0
2013-06-26,-6.6716,-36.8,75.49300385,16.5375,5.8,96.86539498345256,360.0,1.9583333333333333,87.66666666666667,6.62556,0.000209690142730884,0.0008914470672607422,67,26.0
2013-06-27,-6.6952,-36.8,241.6144714,17.67083333333333,0.0,91.68158668338366,0.0,1.2083333333333333,87.66666666666667,7.502,0.0011906818378699334,0.006334662437438965,67,27.0
2013-06-28,-5.242,-36.8,308.0079651,17.750000000000004,0.0,65.38839065822926,220.0,2.083333333333333,75.33333333333333,6.41933,0.0016290397857567126,0.011641621589660645,67,28.0
2013-06-29,-5.6668,-36.8,301.7033691,16.916666666666668,0.0,62.25923336702156,0.0,1.8333333333333333,33.666666666666664,5.79142,0.0005816021707759473,-0.0034093856811523438,67,29.0
2013-06-30,-5.771,-36.8,268.0884094,16.3,0.0,78.24339649716136,0.0,0.7083333333333334,75.33333333333333,5.37218,0.0003702093461360033,0.0076427459716796875,67,30.0
2013-07-01,-6.1199,-36.8,298.4750977,17.308333333333337,0.0,62.10644922696091,200.0,1.9166666666666667,54.333333333333336,5.05221,0.0008255561717693606,-0.001797795295715332,67,31.0
2013-07-02,-5.743,-36.8,295.465332,16.250000000000004,0.0,65.29942722391306,230.0,2.333333333333333,42.0,4.78264,0.0005710306694055868,0.008941292762756348,67,32.0
2013-07-03,-6.1421,-36.8,338.4367371,16.85416666666666,0.0,54.4602491786446,230.0,2.458333333333333,25.33333333333333,4.54154,0.0005052099395195425,0.0008744001388549805,67,33.0
2013-07-04,-6.2095,-36.8,162.6931305,17.74583333333333,0.0,75.64064474944398,190.0,1.7083333333333333,71.0,4.31887,0.011621177359953638,-0.014404058456420898,67,34.0
2013-07-05,-6.2496,-36.8,289.9715881,18.15416666666667,0.0,79.0478183903502,250.0,2.0416666666666665,75.0,4.10991,0.00522648270075877,-0.017498135566711426,67,35.0
2013-07-06,-6.3279,-36.8,329.4606934,18.15833333333333,0.0,55.19884382292594,360.0,1.5416666666666667,46.0,3.9123,0.009223612888626005,-0.02633535861968994,67,36.0
2013-07-07,-6.6428,-36.8,335.8960266,21.129166666666663,0.0,54.08997875266847,240.0,2.208333333333333,4.333333333333333,3.72473,0.0005293412083706014,0.0004061460494995117,67,37.0
2013-07-08,-6.7165,-36.8,319.4443359,17.10833333333333,0.0,48.54568193891524,360.0,2.5,54.333333333333336,3.54641,0.0021070418008288937,0.04136538505554199,67,38.0
2013-07-09,-5.6701,-36.8,323.9723816,19.88333333333333,2.3,54.9930378189996,240.0,2.375,33.666666666666664,3.37673,0.001893467359481382,0.12541723251342773,67,39.0
2013-07-10,-6.2123,-36.8,82.01854706,14.9125,0.0,79.73292414323132,360.0,2.583333333333333,87.66666666666667,3.79196,0.00041707892087127266,0.0017848014831542969,67,40.0
2013-07-11,-7.0153,-36.8,336.1430359,15.212500000000004,0.0,64.85324779329741,360.0,2.083333333333333,46.333333333333336,3.40095,0.0005174115311847667,0.1327981948852539,67,41.0
2013-07-12,-7.1447,-36.8,326.4228516,16.895833333333336,0.0,60.33183920075958,360.0,0.8333333333333334,17.0,3.14536,0.0008480202110929645,0.0063266754150390625,67,42.0
2013-07-13,-7.2535,-36.8,326.037323,20.341666666666665,0.0,53.292857534870855,0.0,1.375,4.333333333333333,2.95374,0.02181393490657248,-0.08031678199768066,67,43.0
2013-07-14,-7.3943,-36.8,129.9878082,14.170833333333333,0.5,93.88514909791829,360.0,1.75,88.0,2.79422,0.051364902966377156,-0.13390159606933594,67,44.0
2013-07-15,-7.457,-36.8,279.9416504,17.787500000000005,0.0,62.92874439489128,240.0,2.9166666666666665,79.66666666666667,2.77788,0.010054455826123864,-0.0755000114440918,67,45.0
2013-07-16,-6.217,-36.8,304.7228088,17.962500000000002,0.0,50.26192279808197,0.0,1.5,41.66666666666666,2.59588,0.04860543018083591,-0.0839928388595581,67,46.0
2013-07-17,-7.076,-36.8,273.6422729,18.929166666666664,0.0,56.50318400094595,0.0,1.1666666666666667,75.33333333333333,2.44995,0.07590995758752687,-0.1425410509109497,67,47.0
2013-07-18,-7.1896,-36.8,241.8901672,19.55416666666667,0.2,69.50036152218905,360.0,1.8333333333333333,50.333333333333336,2.32313,0.06325058200225052,-0.2925376892089844,67,48.0
2013-07-19,-7.2586,-36.8,272.7366638,15.737500000000002,0.0,59.12570934262723,360.0,2.7916666666666665,62.66666666666666,2.2579,0.019034006661564604,-0.33216750621795654,67,49.0
2013-07-20,-7.0801,-36.8,246.3735046,16.308333333333334,0.0,64.45993740912151,330.0,1.75,62.66666666666666,2.1298,0.01563535082663829,-0.2168869972229004,67,50.0
2013-07-21,-7.1812,-36.8,318.2897949,17.2125,0.0,52.90645204692345,360.0,2.2916666666666665,17.0,2.01903,0.005208466461377379,-0.14475905895233154,67,51.0
2013-07-22,-7.637,-36.8,318.3521729,15.158333333333331,0.0,51.95349399735838,360.0,2.75,17.0,1.91853,0.014015288575055776,-0.03878307342529297,67,52.0
2013-07-23,-8.4798,-36.8,249.61763,15.229166666666671,0.0,73.55439571189663,360.0,3.5,79.33333333333333,1.82503,0.002684299403792721,-0.043075352907180786,67,53.0
2013-07-24,-9.09,-36.8,206.1694336,18.45833333333333,0.0,75.40968821128233,360.0,2.2916666666666665,46.0,1.73698,0.0005349437747242792,0.038381993770599365,67,54.0
2013-07-25,-9.1335,-36.8,251.013504,20.175000000000004,0.0,71.61354807475905,360.0,1.3333333333333333,46.0,1.65358,0.000564712168343298,0.012313485145568848,67,55.0
2013-07-26,-9.197,-36.8,254.5117035,21.67083333333333,0.0,57.19896311273936,0.0,0.7083333333333334,50.333333333333336,1.57435,0.002755570151675583,-0.02915966510772705,67,56.0
2013-07-27,-9.26,-36.8,240.6081848,21.704166666666666,0.6,65.96218397569973,0.0,0.9166666666666666,54.66666666666666,1.499,0.0004766205839394664,0.015732645988464355,67,57.0
2013-07-28,-9.2942,-36.8,203.6921997,21.39583333333333,0.3,71.76007464919581,120.0,2.125,75.0,1.57774,0.0005814648976502736,-0.0030100345611572266,67,58.0
2013-07-29,-9.3071,-36.8,172.1255493,20.9875,0.0,74.72265649139635,210.0,1.25,100.0,1.52281,0.0,-0.002362370491027832,67,59.0
2013-07-30,-9.3047,-36.8,14.3690033,17.895833333333332,12.2,93.60736301904124,0.0,1.25,91.66666666666669,1.39839,0.0004832894187612171,0.0023355484008789062,67,60.0
2013-07-31,-9.2925,-36.8,236.7395782,16.741666666666667,1.0,89.75565347731795,230.0,2.5,75.33333333333333,4.87902,0.001900310271986941,-0.009254693984985352,67,61.0
2013-08-01,-9.2644,-36.8,228.9928741,15.85,4.3,93.785593534371,240.0,1.875,54.333333333333336,3.51248,0.0009841683013540477,0.0013428926467895508,67,62.0
2013-08-02,-6.7045,-36.8,287.9361267,19.995833333333334,0.1,56.03662996216167,360.0,1.3333333333333333,17.0,3.76308,0.02986751186019534,-0.0227658748626709,67,63.0
2013-08-03,-9.048,-36.8,279.6618652,21.887500000000003,1.9,54.58198968349717,0.0,2.375,17.0,2.88072,0.004184298420980523,-0.037413835525512695,67,64.0
2013-08-04,-8.8427,-36.8,280.7537231,20.375,0.0,62.87327439525789,240.0,2.125,37.66666666666666,2.88777,0.0047279457108794646,-0.011995553970336914,67,65.0
2013-08-05,-8.7146,-36.8,275.0671692,20.379166666666663,0.0,55.02777792025986,260.0,2.208333333333333,42.0,2.42945,0.0,-0.0011185407638549805,67,66.0
2013-08-06,-5.7439,-36.8,217.4110565,20.679166666666664,0.0,68.27346502862252,200.0,2.583333333333333,75.33333333333333,2.17131,0.0017912121406053311,-0.004781484603881836,67,67.0
2013-08-07,-6.2006,-36.8,225.4678497,20.6875,0.0,87.06978697225138,220.0,2.0416666666666665,83.66666666666667,2.00453,0.01826024008895263,-0.08367037773132324,67,68.0
2013-08-08,-6.4681,-36.8,103.33741,17.266666666666662,14.7,97.55074901904636,360.0,1.4583333333333333,83.33333333333333,1.88077,0.0006151593587017515,-0.002797245979309082,67,69.0
2013-08-09,-7.0034,-36.8,136.2014923,16.166666666666668,0.2,96.2127151948548,250.0,1.5833333333333333,75.0,6.20989,0.0005017087326790548,0.009227156639099121,67,70.0
2013-08-10,-7.4197,-36.8,200.1929626,16.795833333333338,0.0,87.38373728200499,0.0,0.9583333333333334,58.66666666666666,4.23596,0.0002353356877766328,0.0009222030639648438,67,71.0
2013-08-11,-7.738,-36.8,138.7977905,17.104166666666668,1.3,79.11091313719677,0.0,1.2083333333333333,92.0,3.24945,0.0009196291799007065,0.010996341705322266,67,72.0
2013-08-12,-7.9594,-36.8,198.6380157,15.758333333333333,0.8,80.64210758225478,230.0,2.5,58.333333333333336,3.07249,0.0016290501132444218,0.0022776126861572266,67,73.0
2013-08-13,-7.1951,-36.8,227.9438629,15.558333333333335,0.2,74.74090079465677,220.0,1.625,46.0,2.85358,0.0,0.05207204818725586,67,74.0
2013-08-14,-7.6581,-36.8,170.2355499,14.783333333333337,1.5,90.51338349345178,350.0,1.2083333333333333,71.0,2.57349,0.00039301118508345797,0.002334117889404297,67,75.0
2013-08-15,-7.7946,-36.8,246.1737518,16.099999999999998,0.0,62.21042769914954,300.0,1.8333333333333333,13.0,2.72243,0.0,0.02329850196838379,67,76.0
2013-08-16,-7.9343,-36.8,198.0901947,17.545833333333334,1.5,74.7693283656861,190.0,2.875,62.66666666666666,2.40934,0.0014603386436893417,-0.0072209835052490234,67,77.0
2013-08-17,-8.5621,-36.8,115.4046555,17.966666666666665,0.0,96.39060844867964,200.0,3.1666666666666665,87.66666666666667,2.58917,0.00042300533598315824,-0.0033948421478271484,67,78.0
2013-08-18,-9.1523,-36.8,147.72258,18.26666666666667,6.5,84.9464728958433,190.0,3.333333333333333,67.0,2.29268,0.0,-0.009198904037475586,67,79.0
