Date,thermistorDepth,V1
2018-07-18,1.05,23.158125
2018-07-19,0.05,24.1825
2018-07-19,0.3,24.008125
2018-07-19,0.55,23.8685416666667
2018-07-19,0.8,23.7989583333333
2018-07-19,1.05,23.7352083333333
2018-07-20,0.05,23.7285416666667
2018-07-20,0.3,23.6189583333333
2018-07-20,0.55,23.4520833333333
2018-07-20,0.8,23.27125
2018-07-20,1.05,23.1995833333333
2018-07-21,0.05,23.200625
2018-07-21,0.3,23.1920833333333
2018-07-21,0.55,23.1779166666667
2018-07-21,0.8,23.1279166666667
2018-07-21,1.05,23.083125
2018-07-22,0.05,22.8785416666667
2018-07-22,0.3,22.873125
2018-07-22,0.55,22.865
2018-07-22,0.8,22.853125
2018-07-22,1.05,22.8464583333333
2018-07-23,0.05,22.4789583333333
2018-07-23,0.3,22.468125
2018-07-23,0.55,22.44875
2018-07-23,0.8,22.4266666666667
2018-07-23,1.05,22.4158333333333
2018-07-24,0.05,22.1972916666667
2018-07-24,0.3,22.1022916666667
2018-07-24,0.55,22.005
2018-07-24,0.8,21.91875
2018-07-24,1.05,21.8685416666667
2018-07-25,0.05,22.6335416666667
2018-07-25,0.3,22.4866666666667
2018-07-25,0.55,22.3789583333333
2018-07-25,0.8,22.2122916666667
2018-07-25,1.05,22.1322916666667
2018-07-26,0.05,21.5179166666667
2018-07-26,0.3,21.5108333333333
2018-07-26,0.55,21.5010416666667
2018-07-26,0.8,21.4883333333333
2018-07-26,1.05,21.5004166666667
2018-07-27,0.05,20.6777083333333
2018-07-27,0.3,20.4639583333333
2018-07-27,0.55,20.375
2018-07-27,0.8,20.3485416666667
2018-07-27,1.05,20.3645833333333
2018-07-28,0.05,21.5320833333333
2018-07-28,0.3,20.9547916666667
2018-07-28,0.55,20.4245833333333
2018-07-28,0.8,20.165
2018-07-28,1.05,20.0802083333333
2018-07-29,0.05,21.668125
2018-07-29,0.3,21.2877083333333
2018-07-29,0.55,20.918125
2018-07-29,0.8,20.5177083333333
2018-07-29,1.05,20.3352083333333
2018-07-30,0.05,22.0345833333333
2018-07-30,0.3,21.6814583333333
2018-07-30,0.55,21.4002083333333
2018-07-30,0.8,21.1372916666667
2018-07-30,1.05,20.9114583333333
2018-07-31,0.05,22.5404166666667
2018-07-31,0.3,22.2325
2018-07-31,0.55,21.8914583333333
2018-07-31,0.8,21.6491666666667
2018-07-31,1.05,21.41625
2018-08-01,0.05,21.6714583333333
2018-08-01,0.3,21.6454166666667
2018-08-01,0.55,21.6010416666667
2018-08-01,0.8,21.5527083333333
2018-08-01,1.05,21.5477083333333
2018-08-02,0.05,20.7741666666667
2018-08-02,0.3,20.7258333333333
2018-08-02,0.55,20.66625
2018-08-02,0.8,20.61375
