Date,thermistorDepth,V1
2018-07-15,0.55,5.23
2018-07-15,0.8,5.23
2018-07-15,1.05,5.23
2018-07-15,1.3,5.23
2018-07-15,1.55,5.23
2018-07-15,1.8,NA
2018-07-15,2.05,NA
2018-07-16,0.05,5.23
2018-07-16,0.3,5.23
2018-07-16,0.55,5.23
2018-07-16,0.8,5.23
2018-07-16,1.05,5.23
2018-07-16,1.3,5.23
2018-07-16,1.55,5.23
2018-07-16,1.8,NA
2018-07-16,2.05,NA
2018-07-17,0.05,5.23
2018-07-17,0.3,5.23
2018-07-17,0.55,5.23
2018-07-17,0.8,5.23
2018-07-17,1.05,5.23
2018-07-17,1.3,5.23
2018-07-17,1.55,5.23
2018-07-17,1.8,NA
2018-07-17,2.05,NA
2018-07-18,0.05,5.23
2018-07-18,0.3,5.23
2018-07-18,0.55,5.23
2018-07-18,0.8,5.23
2018-07-18,1.05,5.23
2018-07-18,1.3,5.23
2018-07-18,1.55,5.23
2018-07-18,1.8,NA
2018-07-18,2.05,NA
2018-07-19,0.05,5.23
2018-07-19,0.3,5.23
2018-07-19,0.55,5.23
2018-07-19,0.8,5.23
2018-07-19,1.05,5.23
2018-07-19,1.3,5.23
2018-07-19,1.55,5.23
2018-07-19,1.8,NA
2018-07-19,2.05,NA
2018-07-20,0.05,5.23
2018-07-20,0.3,5.23
2018-07-20,0.55,5.23
2018-07-20,0.8,5.23
2018-07-20,1.05,5.23
2018-07-20,1.3,5.23
2018-07-20,1.55,5.23
2018-07-20,1.8,NA
2018-07-20,2.05,NA
2018-07-21,0.05,5.23
2018-07-21,0.3,5.23
2018-07-21,0.55,5.23
2018-07-21,0.8,5.23
2018-07-21,1.05,5.23
2018-07-21,1.3,5.23
2018-07-21,1.55,5.23
2018-07-21,1.8,NA
2018-07-21,2.05,NA
2018-07-22,0.05,5.23
2018-07-22,0.3,5.23
2018-07-22,0.55,5.23
2018-07-22,0.8,5.23
2018-07-22,1.05,5.23
2018-07-22,1.3,5.23
2018-07-22,1.55,5.23
2018-07-22,1.8,NA
2018-07-22,2.05,NA
2018-07-23,0.05,5.23
2018-07-23,0.3,5.23
2018-07-23,0.55,5.23
2018-07-23,0.8,5.23
2018-07-23,1.05,5.23
2018-07-23,1.3,5.23
2018-07-23,1.55,5.23
2018-07-23,1.8,NA
2018-07-23,2.05,NA
2018-07-24,0.05,5.23
2018-07-24,0.3,5.23
2018-07-24,0.55,5.23
2018-07-24,0.8,5.23
2018-07-24,1.05,5.23
2018-07-24,1.3,5.23
2018-07-24,1.55,5.23
2018-07-24,1.8,NA
2018-07-24,2.05,NA
2018-07-25,0.05,5.23
2018-07-25,0.3,5.23
2018-07-25,0.55,5.23
2018-07-25,0.8,5.23
2018-07-25,1.05,5.23
2018-07-25,1.3,5.23
2018-07-25,1.55,5.23
2018-07-25,1.8,NA
2018-07-25,2.05,NA
2018-07-26,0.05,5.23
2018-07-26,0.3,5.23
2018-07-26,0.55,5.23
2018-07-26,0.8,5.23
2018-07-26,1.05,5.23
2018-07-26,1.3,5.23
2018-07-26,1.55,5.23
2018-07-26,1.8,NA
2018-07-26,2.05,NA
2018-07-27,0.05,5.23
2018-07-27,0.3,5.23
2018-07-27,0.55,5.23
2018-07-27,0.8,5.23
2018-07-27,1.05,5.23
2018-07-27,1.3,5.23
2018-07-27,1.55,5.23
2018-07-27,1.8,NA
2018-07-27,2.05,NA
2018-07-28,0.05,5.23
2018-07-28,0.3,5.23
2018-07-28,0.55,5.23
2018-07-28,0.8,5.23
2018-07-28,1.05,5.23
2018-07-28,1.3,5.23
2018-07-28,1.55,5.23
2018-07-28,1.8,NA
2018-07-28,2.05,NA
2018-07-29,0.05,5.23
2018-07-29,0.3,5.23
2018-07-29,0.55,5.23
2018-07-29,0.8,5.23
2018-07-29,1.05,5.23
2018-07-29,1.3,5.23
2018-07-29,1.55,5.23
2018-07-29,1.8,NA
2018-07-29,2.05,NA
2018-07-30,0.05,5.23
2018-07-30,0.3,5.23
2018-07-30,0.55,5.23
2018-07-30,0.8,5.23
2018-07-30,1.05,5.23
2018-07-30,1.3,5.23
2018-07-30,1.55,5.23
2018-07-30,1.8,NA
2018-07-30,2.05,NA
2018-07-31,0.05,5.23
2018-07-31,0.3,5.23
2018-07-31,0.55,5.23
2018-07-31,0.8,5.23
2018-07-31,1.05,5.23
2018-07-31,1.3,5.23
2018-07-31,1.55,5.23
2018-07-31,1.8,NA
2018-07-31,2.05,NA
2018-08-01,0.05,5.23
2018-08-01,0.3,5.23
2018-08-01,0.55,5.23
2018-08-01,0.8,5.23
2018-08-01,1.05,5.23
2018-08-01,1.3,5.23
2018-08-01,1.55,5.23
2018-08-01,1.8,NA
2018-08-01,2.05,NA
2018-08-02,0.05,5.23
2018-08-02,0.3,5.23
2018-08-02,0.55,5.23
2018-08-02,0.8,5.23
2018-08-02,1.05,5.23
2018-08-02,1.3,5.23
2018-08-02,1.55,5.23
2018-08-02,1.8,NA
2018-08-02,2.05,NA
2018-08-03,0.05,5.23
2018-08-03,0.3,5.23
2018-08-03,0.55,5.23
2018-08-03,0.8,5.23
2018-08-03,1.05,5.23
2018-08-03,1.3,5.23
2018-08-03,1.55,5.23
2018-08-03,1.8,NA
2018-08-03,2.05,NA
2018-08-04,0.05,5.23
2018-08-04,0.3,5.23
2018-08-04,0.55,5.23
2018-08-04,0.8,5.23
2018-08-04,1.05,5.23
2018-08-04,1.3,5.23
2018-08-04,1.55,5.23
2018-08-04,1.8,NA
2018-08-04,2.05,NA
2018-08-05,0.05,5.23
2018-08-05,0.3,5.23
2018-08-05,0.55,5.23
2018-08-05,0.8,5.23
2018-08-05,1.05,5.23
2018-08-05,1.3,5.23
2018-08-05,1.55,5.23
2018-08-05,1.8,NA
2018-08-05,2.05,NA
2018-08-06,0.05,5.23
2018-08-06,0.3,5.23
2018-08-06,0.55,5.23
2018-08-06,0.8,5.23
2018-08-06,1.05,5.23
2018-08-06,1.3,5.23
2018-08-06,1.55,5.23
2018-08-06,1.8,NA
2018-08-06,2.05,NA
2018-08-07,0.05,5.23
2018-08-07,0.3,5.23
2018-08-07,0.55,5.23
2018-08-07,0.8,5.23
2018-08-07,1.05,5.23
2018-08-07,1.3,5.23
2018-08-07,1.55,5.23
2018-08-07,1.8,NA
2018-08-07,2.05,NA
2018-08-08,0.05,5.23
2018-08-08,0.3,5.23
2018-08-08,0.55,5.23
2018-08-08,0.8,5.23
2018-08-08,1.05,5.23
2018-08-08,1.3,5.23
2018-08-08,1.55,5.23
2018-08-08,1.8,NA
2018-08-08,2.05,NA
2018-08-09,0.05,5.23
2018-08-09,0.3,5.23
2018-08-09,0.55,5.23
2018-08-09,0.8,5.23
2018-08-09,1.05,5.23
2018-08-09,1.3,5.23
2018-08-09,1.55,5.23
2018-08-09,1.8,NA
2018-08-09,2.05,NA
2018-08-10,0.05,5.23
2018-08-10,0.3,5.23
2018-08-10,0.55,5.23
2018-08-10,0.8,5.23
2018-08-10,1.05,5.23
2018-08-10,1.3,5.23
2018-08-10,1.55,5.23
2018-08-10,1.8,NA
2018-08-10,2.05,NA
2018-08-11,0.05,5.23
2018-08-11,0.3,5.23
2018-08-11,0.55,5.23
2018-08-11,0.8,5.23
2018-08-11,1.05,5.23
2018-08-11,1.3,5.23
2018-08-11,1.55,5.23
2018-08-11,1.8,NA
2018-08-11,2.05,NA
2018-08-12,0.05,5.23
2018-08-12,0.3,5.23
2018-08-12,0.55,5.23
2018-08-12,0.8,5.23
2018-08-12,1.05,5.23
2018-08-12,1.3,5.23
2018-08-12,1.55,5.23
2018-08-12,1.8,NA
2018-08-12,2.05,NA
2018-08-13,0.05,5.23
2018-08-13,0.3,5.23
2018-08-13,0.55,5.23
2018-08-13,0.8,5.23
2018-08-13,1.05,5.23
2018-08-13,1.3,5.23
2018-08-13,1.55,5.23
2018-08-13,1.8,NA
2018-08-13,2.05,NA
2018-08-14,0.05,5.23
2018-08-14,0.3,5.23
2018-08-14,0.55,5.23
2018-08-14,0.8,5.23
2018-08-14,1.05,5.23
2018-08-14,1.3,5.23
2018-08-14,1.55,5.23
2018-08-14,1.8,NA
2018-08-14,2.05,NA
2018-08-15,0.05,5.23
2018-08-15,0.3,5.23
2018-08-15,0.55,5.23
2018-08-15,0.8,5.23
2018-08-15,1.05,5.23
2018-08-15,1.3,5.23
2018-08-15,1.55,5.23
2018-08-15,1.8,NA
2018-08-15,2.05,NA
2018-08-16,0.05,5.23
2018-08-16,0.3,5.23
2018-08-16,0.55,5.23
2018-08-16,0.8,5.23
2018-08-16,1.05,5.23
2018-08-16,1.3,5.23
2018-08-16,1.55,5.23
2018-08-16,1.8,NA
2018-08-16,2.05,NA
2018-08-17,0.05,5.23
